TPC Label,tank.replicate,Population,Temp,Date Hatched,Date TPC,timepoint,date.feed,no.consumed,duration,rate,all.consumed
5822,2,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,9,3,3,n
5823,2,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,8,3,2.666666667,n
5831,3,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,13,3,4.333333333,n
5832,3,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
5833,3,Skidaway,28,7/30/2019,7/30/2019,3,8/10/2019,10,3,3.333333333,n
6111,1,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,10,3,3.333333333,n
6112,1,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
6113,1,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,6,3,2,n
6121,2,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,5,3,1.666666667,n
6122,2,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
6123,2,Willapa,30,7/26/2019,7/27/2019,3,8/7/2019,7,3,2.333333333,n
6131,3,Willapa,30,7/28/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6132,3,Willapa,30,7/28/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6133,3,Willapa,30,7/28/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
6211,1,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
6212,1,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,10,3,3.333333333,n
6213,1,Humboldt,30,7/29/2019,8/6/2019,3,8/15/2019,0,3,0,n
6221,2,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
6222,2,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
6223,2,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6231,3,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
6232,3,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6233,3,Humboldt,30,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
6311,1,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
6312,1,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,1,3,0.333333333,n
6313,1,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
6321,2,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,7,3,2.333333333,n
6322,2,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,8,3,2.666666667,n
6323,2,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
6331,3,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,10,3,3.333333333,n
6332,3,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,7,3,2.333333333,n
6333,3,Great Bay,30,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
6411,1,Woods Hole,30,7/26/2019,7/27/2019,3,8/7/2019,8,3,2.666666667,n
6412,1,Woods Hole,30,7/26/2019,7/27/2019,3,8/7/2019,8,3,2.666666667,n
6413,1,Woods Hole,30,7/26/2019,7/27/2019,3,8/7/2019,4,3,1.333333333,n
6421,2,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
6422,2,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,6,3,2,n
6423,2,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,9,3,3,n
6431,3,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6432,3,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
6433,3,Woods Hole,30,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6511,1,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,4,3,1.333333333,n
6512,1,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
6513,1,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
6521,2,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,9,3,3,n
6522,2,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,8,3,2.666666667,n
6523,2,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,3,3,1,n
6531,3,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,5,3,1.666666667,n
6532,3,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,10,3,3.333333333,n
6533,3,Oyster,30,8/1/2019,8/1/2019,3,8/11/2019,10,3,3.333333333,n
6611,1,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,13,3,4.333333333,n
6612,1,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,3,3,1,n
6613,1,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,11,3,3.666666667,n
6621,2,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,7,3,2.333333333,n
6622,2,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,8,3,2.666666667,n
6623,2,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,4,3,1.333333333,n
6631,3,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,11,3,3.666666667,n
6632,3,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,11,3,3.666666667,n
6633,3,Beaufort,30,7/29/2019,7/29/2019,3,8/9/2019,5,3,1.666666667,n
6711,1,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,5,3,1.666666667,n
6712,1,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,2,3,0.666666667,n
6713,1,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,1,3,0.333333333,n
6721,2,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,10,3,3.333333333,n
6722,2,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
6723,2,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,6,3,2,n
6731,3,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,7,3,2.333333333,n
6732,3,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,7,3,2.333333333,n
6733,3,Folly Beach,30,7/31/2019,8/2/2019,3,8/13/2019,9,3,3,n
6811,1,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
6812,1,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
6813,1,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,3,3,1,n
6821,2,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
6822,2,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
6823,2,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,7,3,2.333333333,n
6831,3,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,6,3,2,n
6832,3,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,2,3,0.666666667,n
6833,3,Skidaway,30,7/30/2019,7/30/2019,3,8/10/2019,5,3,1.666666667,n
