WTMP,site,DateTimeStamp
16.31,hmi2,10/18/2018 11:31
16.16,hmi2,10/18/2018 11:46
16.09,hmi2,10/18/2018 12:01
15.99,hmi2,10/18/2018 12:16
15.68,hmi2,10/18/2018 12:46
15.64,hmi2,10/18/2018 13:01
15.59,hmi2,10/18/2018 13:16
15.54,hmi2,10/18/2018 13:31
15.27,hmi2,10/18/2018 14:01
15.11,hmi2,10/18/2018 14:16
15.01,hmi2,10/18/2018 14:31
14.99,hmi2,10/18/2018 14:46
14.94,hmi2,10/18/2018 15:16
15.14,hmi2,10/18/2018 15:31
15,hmi2,10/18/2018 15:46
15.01,hmi2,10/18/2018 16:01
15.16,hmi2,10/18/2018 16:31
15.29,hmi2,10/18/2018 16:46
15.53,hmi2,10/18/2018 17:01
15.7,hmi2,10/18/2018 17:16
15.97,hmi2,10/18/2018 17:46
16.31,hmi2,10/18/2018 18:01
16.48,hmi2,10/18/2018 18:16
16.6,hmi2,10/18/2018 18:31
16.83,hmi2,10/18/2018 19:01
16.97,hmi2,10/18/2018 19:16
16.97,hmi2,10/18/2018 19:31
17.03,hmi2,10/18/2018 19:46
16.75,hmi2,10/18/2018 20:16
16.85,hmi2,10/18/2018 20:31
16.99,hmi2,10/18/2018 20:46
17.06,hmi2,10/18/2018 21:01
17.05,hmi2,10/18/2018 21:31
16.99,hmi2,10/18/2018 21:46
17.05,hmi2,10/18/2018 22:01
17.17,hmi2,10/18/2018 22:16
17.44,hmi2,10/18/2018 22:46
17.4,hmi2,10/18/2018 23:01
17.5,hmi2,10/18/2018 23:16
17.55,hmi2,10/18/2018 23:31
17.27,hmi2,10/19/2018 1:01
16.93,hmi2,10/19/2018 2:16
16.57,hmi2,10/19/2018 3:31
16,hmi2,10/19/2018 4:46
16.03,hmi2,10/19/2018 6:01
16.52,hmi2,10/19/2018 7:16
16.58,hmi2,10/19/2018 8:31
16.63,hmi2,10/19/2018 9:46
16.76,hmi2,10/19/2018 11:01
16.63,hmi2,10/19/2018 12:16
16.13,hmi2,10/19/2018 13:31
15.71,hmi2,10/19/2018 14:46
15.38,hmi2,10/19/2018 16:01
15.39,hmi2,10/19/2018 17:16
16.12,hmi2,10/19/2018 18:31
16.81,hmi2,10/19/2018 19:46
16.89,hmi2,10/19/2018 21:01
16.59,hmi2,10/19/2018 22:16
17.08,hmi2,10/19/2018 23:31
16.65,hmi2,10/19/2018 22:31
16.66,hmi2,10/19/2018 22:46
16.74,hmi2,10/19/2018 23:01
16.96,hmi2,10/19/2018 23:16
17.03,hmi2,10/19/2018 23:46
17.51,hmi2,10/19/2018 0:01
17.54,hmi2,10/19/2018 0:16
17.48,hmi2,10/19/2018 0:31
17.36,hmi2,10/19/2018 0:46
17.22,hmi2,10/19/2018 1:16
17.22,hmi2,10/19/2018 1:31
17.06,hmi2,10/19/2018 1:46
16.98,hmi2,10/19/2018 2:01
16.9,hmi2,10/19/2018 2:31
16.84,hmi2,10/19/2018 2:46
16.73,hmi2,10/19/2018 3:01
16.63,hmi2,10/19/2018 3:16
16.51,hmi2,10/19/2018 3:46
16.39,hmi2,10/19/2018 4:01
16.25,hmi2,10/19/2018 4:16
16.09,hmi2,10/19/2018 4:31
15.92,hmi2,10/19/2018 5:01
15.9,hmi2,10/19/2018 5:16
16.16,hmi2,10/19/2018 5:31
15.96,hmi2,10/19/2018 5:46
15.97,hmi2,10/19/2018 6:16
16.24,hmi2,10/19/2018 6:31
16.46,hmi2,10/19/2018 6:46
16.56,hmi2,10/19/2018 7:01
16.33,hmi2,10/19/2018 7:31
16.34,hmi2,10/19/2018 7:46
16.24,hmi2,10/19/2018 8:01
16.49,hmi2,10/19/2018 8:16
16.43,hmi2,10/19/2018 8:46
16.42,hmi2,10/19/2018 9:01
16.61,hmi2,10/19/2018 9:16
16.6,hmi2,10/19/2018 9:31
16.62,hmi2,10/19/2018 10:01
16.7,hmi2,10/19/2018 10:16
16.76,hmi2,10/19/2018 10:31
16.74,hmi2,10/19/2018 10:46
16.73,hmi2,10/19/2018 11:16
16.72,hmi2,10/19/2018 11:31
16.69,hmi2,10/19/2018 11:46
16.64,hmi2,10/19/2018 12:01
16.59,hmi2,10/19/2018 12:31
16.53,hmi2,10/19/2018 12:46
16.48,hmi2,10/19/2018 13:01
16.34,hmi2,10/19/2018 13:16
15.96,hmi2,10/19/2018 13:46
15.85,hmi2,10/19/2018 14:01
15.76,hmi2,10/19/2018 14:16
15.75,hmi2,10/19/2018 14:31
15.66,hmi2,10/19/2018 15:01
15.56,hmi2,10/19/2018 15:16
15.48,hmi2,10/19/2018 15:31
15.4,hmi2,10/19/2018 15:46
15.37,hmi2,10/19/2018 16:16
15.33,hmi2,10/19/2018 16:31
15.34,hmi2,10/19/2018 16:46
15.35,hmi2,10/19/2018 17:01
15.61,hmi2,10/19/2018 17:31
15.75,hmi2,10/19/2018 17:46
16.04,hmi2,10/19/2018 18:01
15.97,hmi2,10/19/2018 18:16
16.26,hmi2,10/19/2018 18:46
16.45,hmi2,10/19/2018 19:01
16.54,hmi2,10/19/2018 19:16
16.66,hmi2,10/19/2018 19:31
16.85,hmi2,10/19/2018 20:01
16.9,hmi2,10/19/2018 20:16
16.94,hmi2,10/19/2018 20:31
16.92,hmi2,10/19/2018 20:46
16.8,hmi2,10/19/2018 21:16
16.84,hmi2,10/19/2018 21:31
16.75,hmi2,10/19/2018 21:46
16.72,hmi2,10/19/2018 22:01
17.17,hmi2,10/20/2018 0:46
17.05,hmi2,10/20/2018 2:01
16.88,hmi2,10/20/2018 3:16
16.52,hmi2,10/20/2018 4:31
16.09,hmi2,10/20/2018 5:46
16.24,hmi2,10/20/2018 7:01
16.44,hmi2,10/20/2018 8:16
16.44,hmi2,10/20/2018 9:31
16.62,hmi2,10/20/2018 10:46
16.76,hmi2,10/20/2018 12:01
16.7,hmi2,10/20/2018 13:16
16.52,hmi2,10/20/2018 14:31
15.95,hmi2,10/20/2018 15:46
15.79,hmi2,10/20/2018 17:01
15.78,hmi2,10/20/2018 18:16
16.1,hmi2,10/20/2018 19:31
16.11,hmi2,10/20/2018 20:46
16.85,hmi2,10/20/2018 22:01
16.88,hmi2,10/20/2018 23:16
17.02,hmi2,10/20/2018 0:01
17.16,hmi2,10/20/2018 0:16
17.12,hmi2,10/20/2018 0:31
17.13,hmi2,10/20/2018 1:01
17.19,hmi2,10/20/2018 1:16
17.2,hmi2,10/20/2018 1:31
17.1,hmi2,10/20/2018 1:46
16.99,hmi2,10/20/2018 2:16
17,hmi2,10/20/2018 2:31
16.98,hmi2,10/20/2018 2:46
16.93,hmi2,10/20/2018 3:01
16.83,hmi2,10/20/2018 3:31
16.79,hmi2,10/20/2018 3:46
16.7,hmi2,10/20/2018 4:01
16.61,hmi2,10/20/2018 4:16
16.48,hmi2,10/20/2018 4:46
16.43,hmi2,10/20/2018 5:01
16.33,hmi2,10/20/2018 5:16
16.18,hmi2,10/20/2018 5:31
16.03,hmi2,10/20/2018 6:01
15.96,hmi2,10/20/2018 6:16
16.35,hmi2,10/20/2018 6:31
16.14,hmi2,10/20/2018 6:46
16.3,hmi2,10/20/2018 7:16
16.23,hmi2,10/20/2018 7:31
16.28,hmi2,10/20/2018 7:46
16.39,hmi2,10/20/2018 8:01
16.43,hmi2,10/20/2018 8:31
16.47,hmi2,10/20/2018 8:46
16.55,hmi2,10/20/2018 9:01
16.41,hmi2,10/20/2018 9:16
16.5,hmi2,10/20/2018 9:46
16.47,hmi2,10/20/2018 10:01
16.56,hmi2,10/20/2018 10:16
16.5,hmi2,10/20/2018 10:31
16.67,hmi2,10/20/2018 11:01
16.72,hmi2,10/20/2018 11:16
16.78,hmi2,10/20/2018 11:31
16.7,hmi2,10/20/2018 11:46
16.78,hmi2,10/20/2018 12:16
16.73,hmi2,10/20/2018 12:31
16.78,hmi2,10/20/2018 12:46
16.74,hmi2,10/20/2018 13:01
16.7,hmi2,10/20/2018 13:31
16.69,hmi2,10/20/2018 13:46
16.65,hmi2,10/20/2018 14:01
16.62,hmi2,10/20/2018 14:16
16.44,hmi2,10/20/2018 14:46
16.2,hmi2,10/20/2018 15:01
16.06,hmi2,10/20/2018 15:16
16,hmi2,10/20/2018 15:31
15.91,hmi2,10/20/2018 16:01
15.89,hmi2,10/20/2018 16:16
15.87,hmi2,10/20/2018 16:31
15.84,hmi2,10/20/2018 16:46
15.77,hmi2,10/20/2018 17:16
15.76,hmi2,10/20/2018 17:31
15.72,hmi2,10/20/2018 17:46
15.75,hmi2,10/20/2018 18:01
16.23,hmi2,10/20/2018 18:31
16.23,hmi2,10/20/2018 18:46
16.23,hmi2,10/20/2018 19:01
16.15,hmi2,10/20/2018 19:16
16.1,hmi2,10/20/2018 19:46
16.12,hmi2,10/20/2018 20:01
16.22,hmi2,10/20/2018 20:16
16.22,hmi2,10/20/2018 20:31
16.28,hmi2,10/20/2018 21:01
16.3,hmi2,10/20/2018 21:16
16.43,hmi2,10/20/2018 21:31
16.57,hmi2,10/20/2018 21:46
16.5,hmi2,10/20/2018 22:16
16.74,hmi2,10/20/2018 22:31
16.74,hmi2,10/20/2018 22:46
16.77,hmi2,10/20/2018 23:01
16.92,hmi2,10/20/2018 23:31
17,hmi2,10/20/2018 23:46
17.34,hmi2,10/21/2018 0:31
17.37,hmi2,10/21/2018 1:46
17.27,hmi2,10/21/2018 3:01
16.86,hmi2,10/21/2018 4:16
16.51,hmi2,10/21/2018 5:31
15.9,hmi2,10/21/2018 6:46
15.85,hmi2,10/21/2018 8:01
16.37,hmi2,10/21/2018 9:16
16.56,hmi2,10/21/2018 10:31
16.71,hmi2,10/21/2018 11:46
16.74,hmi2,10/21/2018 13:01
16.82,hmi2,10/21/2018 14:16
16.64,hmi2,10/21/2018 15:31
16.14,hmi2,10/21/2018 16:46
15.91,hmi2,10/21/2018 18:01
15.66,hmi2,10/21/2018 19:16
16.1,hmi2,10/21/2018 20:31
16.8,hmi2,10/21/2018 21:46
16.79,hmi2,10/21/2018 23:01
17.13,hmi2,10/21/2018 0:01
17.28,hmi2,10/21/2018 0:16
17.42,hmi2,10/21/2018 0:46
17.38,hmi2,10/21/2018 1:01
17.38,hmi2,10/21/2018 1:16
17.43,hmi2,10/21/2018 1:31
17.41,hmi2,10/21/2018 2:01
17.49,hmi2,10/21/2018 2:16
17.44,hmi2,10/21/2018 2:31
17.33,hmi2,10/21/2018 2:46
17.24,hmi2,10/21/2018 3:16
17.19,hmi2,10/21/2018 3:31
17.05,hmi2,10/21/2018 3:46
16.94,hmi2,10/21/2018 4:01
16.82,hmi2,10/21/2018 4:31
16.77,hmi2,10/21/2018 4:46
16.68,hmi2,10/21/2018 5:01
16.58,hmi2,10/21/2018 5:16
16.45,hmi2,10/21/2018 5:46
16.32,hmi2,10/21/2018 6:01
16.17,hmi2,10/21/2018 6:16
16.05,hmi2,10/21/2018 6:31
15.84,hmi2,10/21/2018 7:01
15.85,hmi2,10/21/2018 7:16
16.19,hmi2,10/21/2018 7:31
15.94,hmi2,10/21/2018 7:46
15.91,hmi2,10/21/2018 8:16
16.14,hmi2,10/21/2018 8:31
16.34,hmi2,10/21/2018 8:46
16.46,hmi2,10/21/2018 9:01
16.26,hmi2,10/21/2018 9:31
16.17,hmi2,10/21/2018 9:46
16.41,hmi2,10/21/2018 10:01
16.45,hmi2,10/21/2018 10:16
16.57,hmi2,10/21/2018 10:46
16.58,hmi2,10/21/2018 11:01
16.68,hmi2,10/21/2018 11:16
16.71,hmi2,10/21/2018 11:31
16.71,hmi2,10/21/2018 12:01
16.75,hmi2,10/21/2018 12:16
16.78,hmi2,10/21/2018 12:31
16.82,hmi2,10/21/2018 12:46
16.8,hmi2,10/21/2018 13:16
16.81,hmi2,10/21/2018 13:31
16.82,hmi2,10/21/2018 13:46
16.8,hmi2,10/21/2018 14:01
16.78,hmi2,10/21/2018 14:31
16.73,hmi2,10/21/2018 14:46
16.7,hmi2,10/21/2018 15:01
16.65,hmi2,10/21/2018 15:16
16.55,hmi2,10/21/2018 15:46
16.45,hmi2,10/21/2018 16:01
16.31,hmi2,10/21/2018 16:16
16.18,hmi2,10/21/2018 16:31
16.12,hmi2,10/21/2018 17:01
16.09,hmi2,10/21/2018 17:16
16.07,hmi2,10/21/2018 17:31
16,hmi2,10/21/2018 17:46
15.84,hmi2,10/21/2018 18:16
15.77,hmi2,10/21/2018 18:31
15.7,hmi2,10/21/2018 18:46
15.67,hmi2,10/21/2018 19:01
15.68,hmi2,10/21/2018 19:31
15.74,hmi2,10/21/2018 19:46
16.03,hmi2,10/21/2018 20:01
16.15,hmi2,10/21/2018 20:16
16.07,hmi2,10/21/2018 20:46
16.23,hmi2,10/21/2018 21:01
16.48,hmi2,10/21/2018 21:16
16.61,hmi2,10/21/2018 21:31
16.87,hmi2,10/21/2018 22:01
16.91,hmi2,10/21/2018 22:16
16.94,hmi2,10/21/2018 22:31
16.91,hmi2,10/21/2018 22:46
16.58,hmi2,10/21/2018 23:16
16.64,hmi2,10/21/2018 23:31
16.67,hmi2,10/21/2018 23:46
16.68,hmi2,10/22/2018 0:16
17.07,hmi2,10/22/2018 1:31
17.18,hmi2,10/22/2018 2:46
17.05,hmi2,10/22/2018 4:01
16.66,hmi2,10/22/2018 5:16
16.2,hmi2,10/22/2018 6:31
15.39,hmi2,10/22/2018 7:46
15.17,hmi2,10/22/2018 9:01
15.7,hmi2,10/22/2018 10:16
16.39,hmi2,10/22/2018 11:31
16.68,hmi2,10/22/2018 12:46
16.85,hmi2,10/22/2018 14:01
16.87,hmi2,10/22/2018 15:16
16.62,hmi2,10/22/2018 16:31
16.21,hmi2,10/22/2018 17:46
15.65,hmi2,10/22/2018 19:01
15.62,hmi2,10/22/2018 20:16
16.04,hmi2,10/22/2018 21:31
16.23,hmi2,10/22/2018 22:46
16.71,hmi2,10/22/2018 0:01
16.71,hmi2,10/22/2018 0:31
16.78,hmi2,10/22/2018 0:46
16.86,hmi2,10/22/2018 1:01
17.02,hmi2,10/22/2018 1:16
17.14,hmi2,10/22/2018 1:46
17.11,hmi2,10/22/2018 2:01
17.18,hmi2,10/22/2018 2:16
17.24,hmi2,10/22/2018 2:31
17.15,hmi2,10/22/2018 3:01
17.25,hmi2,10/22/2018 3:16
17.25,hmi2,10/22/2018 3:31
17.12,hmi2,10/22/2018 3:46
17.03,hmi2,10/22/2018 4:16
16.99,hmi2,10/22/2018 4:31
16.88,hmi2,10/22/2018 4:46
16.73,hmi2,10/22/2018 5:01
16.55,hmi2,10/22/2018 5:31
16.46,hmi2,10/22/2018 5:46
16.36,hmi2,10/22/2018 6:01
16.28,hmi2,10/22/2018 6:16
16.05,hmi2,10/22/2018 6:46
15.9,hmi2,10/22/2018 7:01
15.74,hmi2,10/22/2018 7:16
15.53,hmi2,10/22/2018 7:31
15.28,hmi2,10/22/2018 8:01
15.27,hmi2,10/22/2018 8:16
15.19,hmi2,10/22/2018 8:31
15.32,hmi2,10/22/2018 8:46
15.53,hmi2,10/22/2018 9:16
15.39,hmi2,10/22/2018 9:31
15.69,hmi2,10/22/2018 9:46
15.87,hmi2,10/22/2018 10:01
15.65,hmi2,10/22/2018 10:31
15.96,hmi2,10/22/2018 10:46
16.12,hmi2,10/22/2018 11:01
16.28,hmi2,10/22/2018 11:16
16.4,hmi2,10/22/2018 11:46
16.55,hmi2,10/22/2018 12:01
16.56,hmi2,10/22/2018 12:16
16.61,hmi2,10/22/2018 12:31
16.71,hmi2,10/22/2018 13:01
16.75,hmi2,10/22/2018 13:16
16.77,hmi2,10/22/2018 13:31
16.84,hmi2,10/22/2018 13:46
16.91,hmi2,10/22/2018 14:16
16.81,hmi2,10/22/2018 14:31
16.83,hmi2,10/22/2018 14:46
16.87,hmi2,10/22/2018 15:01
16.86,hmi2,10/22/2018 15:31
16.82,hmi2,10/22/2018 15:46
16.76,hmi2,10/22/2018 16:01
16.7,hmi2,10/22/2018 16:16
16.56,hmi2,10/22/2018 16:46
16.49,hmi2,10/22/2018 17:01
16.35,hmi2,10/22/2018 17:16
16.29,hmi2,10/22/2018 17:31
16.12,hmi2,10/22/2018 18:01
16.01,hmi2,10/22/2018 18:16
15.87,hmi2,10/22/2018 18:31
15.74,hmi2,10/22/2018 18:46
15.59,hmi2,10/22/2018 19:16
15.53,hmi2,10/22/2018 19:31
15.4,hmi2,10/22/2018 19:46
15.71,hmi2,10/22/2018 20:01
15.38,hmi2,10/22/2018 20:31
15.44,hmi2,10/22/2018 20:46
15.45,hmi2,10/22/2018 21:01
15.78,hmi2,10/22/2018 21:16
15.92,hmi2,10/22/2018 21:46
15.67,hmi2,10/22/2018 22:01
15.83,hmi2,10/22/2018 22:16
16.03,hmi2,10/22/2018 22:31
16.32,hmi2,10/22/2018 23:01
16.44,hmi2,10/22/2018 23:16
16.48,hmi2,10/22/2018 23:31
16.51,hmi2,10/22/2018 23:46
16.51,hmi2,10/23/2018 0:01
16.37,hmi2,10/23/2018 1:16
16.52,hmi2,10/23/2018 2:31
16.68,hmi2,10/23/2018 3:46
16.37,hmi2,10/23/2018 5:01
16.19,hmi2,10/23/2018 6:16
15.49,hmi2,10/23/2018 7:31
15.6,hmi2,10/23/2018 19:00
14.84,hmi2,10/23/2018 20:15
14.49,hmi2,10/23/2018 21:30
15.36,hmi2,10/23/2018 22:45
14.28,hmi2,10/23/2018 9:00
14.37,hmi2,10/23/2018 9:15
15.19,hmi2,10/23/2018 11:30
15.39,hmi2,10/23/2018 11:45
15.48,hmi2,10/23/2018 12:00
16.46,hmi2,10/23/2018 0:16
16.24,hmi2,10/23/2018 0:31
16.32,hmi2,10/23/2018 0:46
16.24,hmi2,10/23/2018 1:01
15.68,hmi2,10/23/2018 12:15
16.2,hmi2,10/23/2018 1:31
16.15,hmi2,10/23/2018 1:46
16.31,hmi2,10/23/2018 2:01
16.47,hmi2,10/23/2018 2:16
16.62,hmi2,10/23/2018 2:46
16.67,hmi2,10/23/2018 3:01
16.61,hmi2,10/23/2018 3:16
16.76,hmi2,10/23/2018 3:31
16.63,hmi2,10/23/2018 4:01
16.57,hmi2,10/23/2018 4:16
16.43,hmi2,10/23/2018 4:31
16.35,hmi2,10/23/2018 4:46
16.37,hmi2,10/23/2018 5:16
16.36,hmi2,10/23/2018 5:31
16.32,hmi2,10/23/2018 5:46
16.27,hmi2,10/23/2018 6:01
16.06,hmi2,10/23/2018 6:31
15.99,hmi2,10/23/2018 6:46
15.88,hmi2,10/23/2018 7:01
15.72,hmi2,10/23/2018 7:16
15.31,hmi2,10/23/2018 7:46
14.94,hmi2,10/23/2018 8:01
14.65,hmi2,10/23/2018 8:16
14.6,hmi2,10/23/2018 8:31
15.9,hmi2,10/23/2018 12:30
15.88,hmi2,10/23/2018 12:45
15.99,hmi2,10/23/2018 13:00
16.03,hmi2,10/23/2018 13:15
16.11,hmi2,10/23/2018 13:30
16.13,hmi2,10/23/2018 13:45
14.47,hmi2,10/23/2018 9:30
16.13,hmi2,10/23/2018 14:00
16.15,hmi2,10/23/2018 14:15
16.18,hmi2,10/23/2018 14:30
16.21,hmi2,10/23/2018 14:45
16.24,hmi2,10/23/2018 15:00
16.25,hmi2,10/23/2018 15:15
16.22,hmi2,10/23/2018 15:30
16.26,hmi2,10/23/2018 15:45
16.31,hmi2,10/23/2018 16:00
16.42,hmi2,10/23/2018 16:15
14.53,hmi2,10/23/2018 9:45
16.43,hmi2,10/23/2018 16:30
16.42,hmi2,10/23/2018 16:45
16.27,hmi2,10/23/2018 17:00
16.18,hmi2,10/23/2018 17:15
16.14,hmi2,10/23/2018 17:30
16.1,hmi2,10/23/2018 17:45
16.06,hmi2,10/23/2018 18:00
15.91,hmi2,10/23/2018 18:15
15.79,hmi2,10/23/2018 18:30
15.71,hmi2,10/23/2018 18:45
14.27,hmi2,10/23/2018 10:00
15.45,hmi2,10/23/2018 19:15
15.29,hmi2,10/23/2018 19:30
15.18,hmi2,10/23/2018 19:45
15.02,hmi2,10/23/2018 20:00
14.63,hmi2,10/23/2018 20:30
14.48,hmi2,10/23/2018 20:45
14.34,hmi2,10/23/2018 21:00
14.36,hmi2,10/23/2018 21:15
14.27,hmi2,10/23/2018 10:15
14.42,hmi2,10/23/2018 21:45
14.5,hmi2,10/23/2018 22:00
14.52,hmi2,10/23/2018 22:15
14.92,hmi2,10/23/2018 22:30
14.96,hmi2,10/23/2018 23:00
14.91,hmi2,10/23/2018 23:15
15.23,hmi2,10/23/2018 23:30
15.43,hmi2,10/23/2018 23:45
14.35,hmi2,10/23/2018 10:30
14.58,hmi2,10/23/2018 10:45
14.73,hmi2,10/23/2018 11:00
14.85,hmi2,10/23/2018 11:15
15.61,hmi2,10/24/2018 0:00
15.86,hmi2,10/24/2018 1:15
15.81,hmi2,10/24/2018 2:30
15.85,hmi2,10/24/2018 3:45
16.06,hmi2,10/24/2018 5:00
15.82,hmi2,10/24/2018 6:15
15.4,hmi2,10/24/2018 7:30
14.23,hmi2,10/24/2018 8:45
14.12,hmi2,10/24/2018 10:00
14.1,hmi2,10/24/2018 11:15
14.71,hmi2,10/24/2018 12:30
15.68,hmi2,10/24/2018 13:45
15.97,hmi2,10/24/2018 15:00
16.43,hmi2,10/24/2018 16:15
16.3,hmi2,10/24/2018 17:30
15.99,hmi2,10/24/2018 18:45
15.38,hmi2,10/24/2018 20:00
14.48,hmi2,10/24/2018 21:15
14.49,hmi2,10/24/2018 22:30
14.67,hmi2,10/24/2018 23:45
13.98,hmi2,10/24/2018 10:15
14.04,hmi2,10/24/2018 10:30
14.01,hmi2,10/24/2018 10:45
14.14,hmi2,10/24/2018 11:00
14.11,hmi2,10/24/2018 11:30
14.14,hmi2,10/24/2018 11:45
14.44,hmi2,10/24/2018 12:00
14.65,hmi2,10/24/2018 12:15
14.88,hmi2,10/24/2018 12:45
15.11,hmi2,10/24/2018 13:00
15.36,hmi2,10/24/2018 13:15
15.7,hmi2,10/24/2018 13:30
15.77,hmi2,10/24/2018 14:00
15.75,hmi2,10/24/2018 14:15
15.85,hmi2,10/24/2018 14:30
15.89,hmi2,10/24/2018 14:45
16.06,hmi2,10/24/2018 15:15
16.14,hmi2,10/24/2018 15:30
16.26,hmi2,10/24/2018 15:45
16.3,hmi2,10/24/2018 16:00
16.27,hmi2,10/24/2018 16:30
16.21,hmi2,10/24/2018 16:45
16.28,hmi2,10/24/2018 17:00
16.34,hmi2,10/24/2018 17:15
16.13,hmi2,10/24/2018 17:45
16.08,hmi2,10/24/2018 18:00
16.05,hmi2,10/24/2018 18:15
16.06,hmi2,10/24/2018 18:30
15.82,hmi2,10/24/2018 19:00
15.71,hmi2,10/24/2018 19:15
15.58,hmi2,10/24/2018 19:30
15.47,hmi2,10/24/2018 19:45
15.27,hmi2,10/24/2018 20:15
15.11,hmi2,10/24/2018 20:30
14.89,hmi2,10/24/2018 20:45
14.62,hmi2,10/24/2018 21:00
14.33,hmi2,10/24/2018 21:30
14.26,hmi2,10/24/2018 21:45
14.2,hmi2,10/24/2018 22:00
14.27,hmi2,10/24/2018 22:15
14.43,hmi2,10/24/2018 22:45
14.35,hmi2,10/24/2018 23:00
14.56,hmi2,10/24/2018 23:15
14.39,hmi2,10/24/2018 23:30
15.7,hmi2,10/24/2018 0:15
15.81,hmi2,10/24/2018 0:30
15.86,hmi2,10/24/2018 0:45
15.89,hmi2,10/24/2018 1:00
15.83,hmi2,10/24/2018 1:30
15.84,hmi2,10/24/2018 1:45
15.77,hmi2,10/24/2018 2:00
15.86,hmi2,10/24/2018 2:15
15.83,hmi2,10/24/2018 2:45
15.83,hmi2,10/24/2018 3:00
15.8,hmi2,10/24/2018 3:15
15.88,hmi2,10/24/2018 3:30
15.92,hmi2,10/24/2018 4:00
16.07,hmi2,10/24/2018 4:15
16.12,hmi2,10/24/2018 4:30
16.09,hmi2,10/24/2018 4:45
15.91,hmi2,10/24/2018 5:15
15.83,hmi2,10/24/2018 5:30
15.83,hmi2,10/24/2018 5:45
15.83,hmi2,10/24/2018 6:00
15.78,hmi2,10/24/2018 6:30
15.72,hmi2,10/24/2018 6:45
15.61,hmi2,10/24/2018 7:00
15.49,hmi2,10/24/2018 7:15
15.2,hmi2,10/24/2018 7:45
14.94,hmi2,10/24/2018 8:00
14.7,hmi2,10/24/2018 8:15
14.48,hmi2,10/24/2018 8:30
14.03,hmi2,10/24/2018 9:00
13.96,hmi2,10/24/2018 9:15
13.89,hmi2,10/24/2018 9:30
13.89,hmi2,10/24/2018 9:45
15.08,hmi2,10/25/2018 1:00
15.53,hmi2,10/25/2018 2:15
15.59,hmi2,10/25/2018 3:30
15.66,hmi2,10/25/2018 4:45
15.73,hmi2,10/25/2018 6:00
15.46,hmi2,10/25/2018 7:15
14.79,hmi2,10/25/2018 8:30
14.01,hmi2,10/25/2018 9:45
14,hmi2,10/25/2018 11:00
14.12,hmi2,10/25/2018 12:15
14.65,hmi2,10/25/2018 13:30
15.15,hmi2,10/25/2018 14:45
15.66,hmi2,10/25/2018 16:00
15.93,hmi2,10/25/2018 17:15
16.1,hmi2,10/25/2018 18:30
15.78,hmi2,10/25/2018 19:45
15.29,hmi2,10/25/2018 21:00
14.29,hmi2,10/25/2018 22:15
14.03,hmi2,10/25/2018 23:30
14.35,hmi2,10/25/2018 0:00
14.51,hmi2,10/25/2018 0:15
14.85,hmi2,10/25/2018 0:30
14.91,hmi2,10/25/2018 0:45
15.36,hmi2,10/25/2018 1:15
15.27,hmi2,10/25/2018 1:30
15.38,hmi2,10/25/2018 1:45
15.46,hmi2,10/25/2018 2:00
15.46,hmi2,10/25/2018 2:30
15.42,hmi2,10/25/2018 2:45
15.47,hmi2,10/25/2018 3:00
15.55,hmi2,10/25/2018 3:15
15.64,hmi2,10/25/2018 3:45
15.54,hmi2,10/25/2018 4:00
15.6,hmi2,10/25/2018 4:15
15.59,hmi2,10/25/2018 4:30
15.71,hmi2,10/25/2018 5:00
15.96,hmi2,10/25/2018 5:15
15.95,hmi2,10/25/2018 5:30
15.9,hmi2,10/25/2018 5:45
15.61,hmi2,10/25/2018 6:15
15.61,hmi2,10/25/2018 6:30
15.61,hmi2,10/25/2018 6:45
15.56,hmi2,10/25/2018 7:00
15.38,hmi2,10/25/2018 7:30
15.22,hmi2,10/25/2018 7:45
15.13,hmi2,10/25/2018 8:00
14.94,hmi2,10/25/2018 8:15
14.6,hmi2,10/25/2018 8:45
14.35,hmi2,10/25/2018 9:00
14.14,hmi2,10/25/2018 9:15
14.06,hmi2,10/25/2018 9:30
13.87,hmi2,10/25/2018 10:00
13.74,hmi2,10/25/2018 10:15
14.14,hmi2,10/25/2018 10:30
14.02,hmi2,10/25/2018 10:45
13.94,hmi2,10/25/2018 11:15
13.95,hmi2,10/25/2018 11:30
14.04,hmi2,10/25/2018 11:45
14.08,hmi2,10/25/2018 12:00
14.25,hmi2,10/25/2018 12:30
14.44,hmi2,10/25/2018 12:45
14.62,hmi2,10/25/2018 13:00
14.55,hmi2,10/25/2018 13:15
14.75,hmi2,10/25/2018 13:45
15.01,hmi2,10/25/2018 14:00
15.21,hmi2,10/25/2018 14:15
15.2,hmi2,10/25/2018 14:30
15.28,hmi2,10/25/2018 15:00
15.41,hmi2,10/25/2018 15:15
15.57,hmi2,10/25/2018 15:30
15.61,hmi2,10/25/2018 15:45
15.8,hmi2,10/25/2018 16:15
15.81,hmi2,10/25/2018 16:30
15.88,hmi2,10/25/2018 16:45
15.92,hmi2,10/25/2018 17:00
15.92,hmi2,10/25/2018 17:30
15.9,hmi2,10/25/2018 17:45
16.08,hmi2,10/25/2018 18:00
16.13,hmi2,10/25/2018 18:15
16.08,hmi2,10/25/2018 18:45
15.88,hmi2,10/25/2018 19:00
15.86,hmi2,10/25/2018 19:15
15.89,hmi2,10/25/2018 19:30
15.7,hmi2,10/25/2018 20:00
